time_step,vehicle_id,role,speed_mps,acceleration,x,y,space_headway,ref_vels
51,veh6,Follower6,3.0242,1.4246,1.3286,-1.6,5.2454,5.0242
52,veh0,Leader,3.2343,0.4544,81.2335,-1.6,0.0,
52,veh1,Follower1,3.2377,0.4558,67.9656,-1.6,5.2679,5.2377
52,veh2,Follower2,3.24,0.4718,54.6978,-1.6,5.2677,5.24
52,veh3,Follower3,3.2366,0.044,41.4306,-1.6,5.2672,5.2366
52,veh4,Follower4,3.2845,0.757,28.1656,-1.6,5.2651,5.2845
52,veh5,Follower5,3.2436,0.4359,14.8984,-1.6,5.2672,5.2436
52,veh6,Follower6,3.1804,1.5617,1.6466,-1.6,5.2517,5.1804
53,veh0,Leader,3.2981,0.6378,81.5633,-1.6,0.0,
53,veh1,Follower1,3.2822,0.4455,68.2938,-1.6,5.2695,5.2822
53,veh2,Follower2,3.285,0.4498,55.0263,-1.6,5.2675,5.285
53,veh3,Follower3,3.2859,0.4928,41.7592,-1.6,5.2671,5.2859
53,veh4,Follower4,3.2745,-0.0999,28.493,-1.6,5.2662,5.2745
53,veh5,Follower5,3.3294,0.8583,15.2313,-1.6,5.2617,5.3294
53,veh6,Follower6,3.248,0.6765,1.9714,-1.6,5.2599,5.248
54,veh0,Leader,3.3444,0.4634,81.8978,-1.6,0.0,
54,veh1,Follower1,3.3497,0.6754,68.6288,-1.6,5.269,5.3497
54,veh2,Follower2,3.3288,0.4381,55.3592,-1.6,5.2696,5.3288
54,veh3,Follower3,3.3307,0.4485,42.0923,-1.6,5.2669,5.3307
54,veh4,Follower4,3.3288,0.5429,28.8259,-1.6,5.2664,5.3288
54,veh5,Follower5,3.3024,-0.2702,15.5615,-1.6,5.2643,5.3024
54,veh6,Follower6,3.3546,1.066,2.3069,-1.6,5.2546,5.3546
55,veh0,Leader,3.4081,0.6363,82.2386,-1.6,0.0,
55,veh1,Follower1,3.3952,0.4544,68.9683,-1.6,5.2703,5.3952
55,veh2,Follower2,3.4013,0.7252,55.6993,-1.6,5.2689,5.4013
55,veh3,Follower3,3.374,0.4332,42.4297,-1.6,5.2697,5.374
55,veh4,Follower4,3.3744,0.4556,29.1633,-1.6,5.2664,5.3744
55,veh5,Follower5,3.3665,0.6416,15.8982,-1.6,5.2651,5.3665
55,veh6,Follower6,3.3113,-0.4331,2.638,-1.6,5.2602,5.3113
56,veh0,Leader,3.4694,0.6137,82.5855,-1.6,0.0,
56,veh1,Follower1,3.4618,0.6662,69.3145,-1.6,5.271,5.4618
56,veh2,Follower2,3.4458,0.4445,56.0439,-1.6,5.2705,5.4458
56,veh3,Follower3,3.4531,0.7904,42.775,-1.6,5.2689,5.4531
56,veh4,Follower4,3.4176,0.4329,29.5051,-1.6,5.2699,5.4176
56,veh5,Follower5,3.4145,0.4799,16.2397,-1.6,5.2654,5.4145
56,veh6,Follower6,3.3929,0.8156,2.9773,-1.6,5.2623,5.3929
57,veh0,Leader,3.5306,0.6111,82.9386,-1.6,0.0,
57,veh1,Follower1,3.5253,0.6355,69.667,-1.6,5.2716,5.5253
57,veh2,Follower2,3.5161,0.7035,56.3955,-1.6,5.2715,5.5161
57,veh3,Follower3,3.4964,0.4333,43.1246,-1.6,5.2709,5.4964
57,veh4,Follower4,3.5052,0.8754,29.8556,-1.6,5.269,5.5052
57,veh5,Follower5,3.4587,0.4421,16.5855,-1.6,5.2701,5.4587
57,veh6,Follower6,3.447,0.5416,3.322,-1.6,5.2635,5.447
58,veh0,Leader,3.5944,0.6389,83.298,-1.6,0.0,
58,veh1,Follower1,3.5879,0.6256,70.0258,-1.6,5.2722,5.5879
58,veh2,Follower2,3.5823,0.6618,56.7538,-1.6,5.272,5.5823
58,veh3,Follower3,3.5714,0.7495,43.4818,-1.6,5.272,5.5714
58,veh4,Follower4,3.5472,0.4205,30.2103,-1.6,5.2714,5.5472
58,veh5,Follower5,3.5575,0.9874,16.9413,-1.6,5.2691,5.5575
58,veh6,Follower6,3.4945,0.4747,3.6715,-1.6,5.2698,5.4945
59,veh0,Leader,3.6264,0.3197,83.6606,-1.6,0.0,
59,veh1,Follower1,3.6535,0.6559,70.3911,-1.6,5.2695,5.6535
59,veh2,Follower2,3.6465,0.6416,57.1184,-1.6,5.2727,5.6465
59,veh3,Follower3,3.6407,0.6933,43.8458,-1.6,5.2726,5.6407
59,veh4,Follower4,3.6278,0.8058,30.5731,-1.6,5.2727,5.6278
59,veh5,Follower5,3.5982,0.4067,17.3011,-1.6,5.272,5.5982
59,veh6,Follower6,3.6086,1.1409,4.0323,-1.6,5.2687,5.6086
60,veh0,Leader,3.7039,0.7747,84.031,-1.6,0.0,
60,veh1,Follower1,3.6781,0.2463,70.759,-1.6,5.2721,5.6781
60,veh2,Follower2,3.7139,0.6742,57.4898,-1.6,5.2691,5.7139
60,veh3,Follower3,3.7065,0.6585,44.2165,-1.6,5.2733,5.7065
60,veh4,Follower4,3.7009,0.7306,30.9432,-1.6,5.2733,5.7009
60,veh5,Follower5,3.6857,0.875,17.6697,-1.6,5.2735,5.6857
60,veh6,Follower6,3.6483,0.3966,4.3972,-1.6,5.2725,5.6483
61,veh0,Leader,3.7679,0.6405,84.4078,-1.6,0.0,
61,veh1,Follower1,3.762,0.8389,71.1352,-1.6,5.2727,5.762
61,veh2,Follower2,3.7283,0.1444,57.8626,-1.6,5.2725,5.7283
61,veh3,Follower3,3.7759,0.6932,44.5941,-1.6,5.2686,5.7759
61,veh4,Follower4,3.7684,0.6757,31.32,-1.6,5.274,5.7684
61,veh5,Follower5,3.7632,0.7751,18.046,-1.6,5.2741,5.7632
61,veh6,Follower6,3.7445,0.9624,4.7716,-1.6,5.2744,5.7445
62,veh0,Leader,3.8444,0.7651,84.7923,-1.6,0.0,
62,veh1,Follower1,3.8282,0.6621,71.518,-1.6,5.2743,5.8282
62,veh2,Follower2,3.8211,0.9273,58.2447,-1.6,5.2732,5.8211
62,veh3,Follower3,3.7759,0.0002,44.9717,-1.6,5.2731,5.7759
62,veh4,Follower4,3.8397,0.7123,31.704,-1.6,5.2676,5.8397
62,veh5,Follower5,3.8325,0.6928,18.4292,-1.6,5.2748,5.8325
62,veh6,Follower6,3.8275,0.83,5.1544,-1.6,5.2748,5.8275
63,veh0,Leader,3.9222,0.7778,85.1845,-1.6,0.0,
63,veh1,Follower1,3.9087,0.8048,71.9088,-1.6,5.2756,5.9087
63,veh2,Follower2,3.89,0.6892,58.6337,-1.6,5.2751,5.89
63,veh3,Follower3,3.8812,1.0536,45.3598,-1.6,5.274,5.8812
63,veh4,Follower4,3.8187,-0.2097,32.0859,-1.6,5.2739,5.8187
63,veh5,Follower5,3.9055,0.7309,18.8198,-1.6,5.2661,5.9055
63,veh6,Follower6,3.8986,0.7105,5.5442,-1.6,5.2755,5.8986
64,veh0,Leader,3.9528,0.3056,85.5798,-1.6,0.0,
64,veh1,Follower1,3.9902,0.8144,72.3079,-1.6,5.2719,5.9902
64,veh2,Follower2,3.975,0.8508,59.0312,-1.6,5.2766,5.975
64,veh3,Follower3,3.9536,0.7236,45.7551,-1.6,5.2761,5.9536
64,veh4,Follower4,3.943,1.2426,32.4802,-1.6,5.275,5.943
64,veh5,Follower5,3.8528,-0.5269,19.2051,-1.6,5.2751,5.8528
64,veh6,Follower6,3.9734,0.7488,5.9416,-1.6,5.2635,5.9734
65,veh0,Leader,4.0177,0.6491,85.9815,-1.6,0.0,
65,veh1,Follower1,4.0103,0.2019,72.7089,-1.6,5.2726,6.0103
65,veh2,Follower2,4.0606,0.8556,59.4373,-1.6,5.2716,6.0606
65,veh3,Follower3,4.0439,0.9033,46.1595,-1.6,5.2778,6.0439
65,veh4,Follower4,4.0198,0.7683,32.8822,-1.6,5.2774,6.0198
65,veh5,Follower5,4.0069,1.5407,19.6058,-1.6,5.2764,6.0069
65,veh6,Follower6,3.8703,-1.0317,6.3286,-1.6,5.2772,5.8703
66,veh0,Leader,4.0639,0.4621,86.3879,-1.6,0.0,
66,veh1,Follower1,4.0778,0.675,73.1167,-1.6,5.2712,6.0778
66,veh2,Follower2,4.0658,0.0523,59.8439,-1.6,5.2728,6.0658
66,veh3,Follower3,4.1341,0.9014,46.5729,-1.6,5.271,6.1341
66,veh4,Follower4,4.116,0.9624,33.2938,-1.6,5.2792,6.116
66,veh5,Follower5,4.0898,0.8283,20.0147,-1.6,5.279,6.0898
66,veh6,Follower6,4.0744,2.0413,6.736,-1.6,5.2787,6.0744
67,veh0,Leader,4.1264,0.6246,86.8006,-1.6,0.0,
67,veh1,Follower1,4.1207,0.4283,73.5288,-1.6,5.2718,6.1207
67,veh2,Follower2,4.1383,0.7243,60.2577,-1.6,5.271,6.1383
67,veh3,Follower3,4.117,-0.1702,46.9846,-1.6,5.2731,6.117
67,veh4,Follower4,4.2112,0.9512,33.7149,-1.6,5.2698,6.2112
67,veh5,Follower5,4.1924,1.0268,20.434,-1.6,5.2809,6.1924
67,veh6,Follower6,4.1657,0.9129,7.1526,-1.6,5.2814,6.1657
68,veh0,Leader,4.2041,0.7771,87.221,-1.6,0.0,
68,veh1,Follower1,4.1844,0.6369,73.9472,-1.6,5.2738,6.1844
68,veh2,Follower2,4.1768,0.3857,60.6754,-1.6,5.2718,6.1768
68,veh3,Follower3,4.1992,0.8211,47.4046,-1.6,5.2708,6.1992
68,veh4,Follower4,4.1596,-0.5155,34.1308,-1.6,5.2737,6.1596
68,veh5,Follower5,4.2928,1.0036,20.8633,-1.6,5.2676,6.2928
68,veh6,Follower6,4.275,1.0929,7.5801,-1.6,5.2832,6.275
69,veh0,Leader,4.253,0.489,87.6463,-1.6,0.0,
69,veh1,Follower1,4.2669,0.825,74.3739,-1.6,5.2724,6.2669
69,veh2,Follower2,4.2422,0.654,61.0996,-1.6,5.2743,6.2422
69,veh3,Follower3,4.2324,0.3321,47.8278,-1.6,5.2718,6.2324
69,veh4,Follower4,4.2611,1.0154,34.557,-1.6,5.2708,6.2611
69,veh5,Follower5,4.1841,-1.0868,21.2817,-1.6,5.2753,6.1841
69,veh6,Follower6,4.3804,1.0545,8.0181,-1.6,5.2635,6.3804
70,veh0,Leader,4.3459,0.9296,88.0809,-1.6,0.0,
70,veh1,Follower1,4.3128,0.4596,74.8052,-1.6,5.2757,6.3128
70,veh2,Follower2,4.3307,0.8849,61.5327,-1.6,5.2725,6.3307
70,veh3,Follower3,4.3002,0.6782,48.2578,-1.6,5.2749,6.3002
70,veh4,Follower4,4.2876,0.2643,34.9857,-1.6,5.2721,6.2876
70,veh5,Follower5,4.326,1.4187,21.7143,-1.6,5.2714,6.326
70,veh6,Follower6,4.1523,-2.2808,8.4334,-1.6,5.2809,6.1523
71,veh0,Leader,4.4234,0.7746,88.5232,-1.6,0.0,
71,veh1,Follower1,4.4133,1.005,75.2465,-1.6,5.2767,6.4133
71,veh2,Follower2,4.3728,0.4208,61.97,-1.6,5.2765,6.3728
71,veh3,Follower3,4.3961,0.9591,48.6974,-1.6,5.2726,6.3961
71,veh4,Follower4,4.3587,0.7117,35.4216,-1.6,5.2758,6.3587
71,veh5,Follower5,4.3438,0.1783,22.1486,-1.6,5.2729,6.3438
71,veh6,Follower6,4.4012,2.4886,8.8735,-1.6,5.2751,6.4012
72,veh0,Leader,4.485,0.6163,88.9717,-1.6,0.0,
72,veh1,Follower1,4.4942,0.8091,75.6959,-1.6,5.2758,6.4942
72,veh2,Follower2,4.4826,1.0978,62.4182,-1.6,5.2777,6.4826
72,veh3,Follower3,4.4329,0.3683,49.1407,-1.6,5.2775,6.4329
72,veh4,Follower4,4.4637,1.0496,35.868,-1.6,5.2728,6.4637
72,veh5,Follower5,4.4195,0.7565,22.5906,-1.6,5.2774,6.4195
72,veh6,Follower6,4.4081,0.0694,9.3143,-1.6,5.2763,6.4081
73,veh0,Leader,4.5793,0.9429,89.4296,-1.6,0.0,
73,veh1,Follower1,4.554,0.5973,76.1513,-1.6,5.2783,6.554
73,veh2,Follower2,4.5676,0.8502,62.875,-1.6,5.2763,6.5676
73,veh3,Follower3,4.5542,1.2125,49.5961,-1.6,5.2789,6.5542
73,veh4,Follower4,4.4932,0.2953,36.3173,-1.6,5.2789,6.4932
73,veh5,Follower5,4.5351,1.156,23.0441,-1.6,5.2732,6.5351
73,veh6,Follower6,4.4891,0.8101,9.7632,-1.6,5.2809,6.4891
74,veh0,Leader,4.6889,1.0959,89.8985,-1.6,0.0,
74,veh1,Follower1,4.6539,0.9989,76.6167,-1.6,5.2818,6.6539
74,veh2,Follower2,4.6243,0.5673,63.3374,-1.6,5.2793,6.6243
74,veh3,Follower3,4.6441,0.8991,50.0605,-1.6,5.2769,6.6441
74,veh4,Follower4,4.6288,1.3554,36.7802,-1.6,5.2804,6.6288
74,veh5,Follower5,4.5539,0.1882,23.4995,-1.6,5.2807,6.5539
74,veh6,Follower6,4.6155,1.2635,10.2248,-1.6,5.2747,6.6155
75,veh0,Leader,4.7649,0.7605,90.375,-1.6,0.0,
75,veh1,Follower1,4.7723,1.184,77.0939,-1.6,5.2811,6.7723
75,veh2,Follower2,4.7307,1.0639,63.8105,-1.6,5.2834,6.7307
75,veh3,Follower3,4.6962,0.5215,50.5302,-1.6,5.2803,6.6962
75,veh4,Follower4,4.7245,0.9572,37.2526,-1.6,5.2776,6.7245
75,veh5,Follower5,4.7075,1.5361,23.9702,-1.6,5.2824,6.7075
75,veh6,Follower6,4.6164,0.0094,10.6864,-1.6,5.2838,6.6164
76,veh0,Leader,4.8583,0.9339,90.8608,-1.6,0.0,
76,veh1,Follower1,4.8481,0.7582,77.5787,-1.6,5.2821,6.8481
76,veh2,Follower2,4.8595,1.2878,64.2965,-1.6,5.2823,6.8595
76,veh3,Follower3,4.8103,1.1403,51.0112,-1.6,5.2853,6.8103
76,veh4,Follower4,4.7697,0.4516,37.7296,-1.6,5.2816,6.7697
76,veh5,Follower5,4.8101,1.0258,24.4512,-1.6,5.2783,6.8101
76,veh6,Follower6,4.7936,1.7713,11.1658,-1.6,5.2855,6.7936
77,veh0,Leader,4.9711,1.1272,91.358,-1.6,0.0,
77,veh1,Follower1,4.9435,0.9546,78.0731,-1.6,5.2849,6.9435
77,veh2,Follower2,4.9344,0.7493,64.7899,-1.6,5.2832,6.9344
77,veh3,Follower3,4.9513,1.4099,51.5063,-1.6,5.2836,6.9513
77,veh4,Follower4,4.8929,1.2323,38.2189,-1.6,5.2875,6.8929
77,veh5,Follower5,4.8444,0.3433,24.9357,-1.6,5.2832,6.8444
77,veh6,Follower6,4.9039,1.1032,11.6562,-1.6,5.2795,6.9039
78,veh0,Leader,5.0656,0.9451,91.8645,-1.6,0.0,
78,veh1,Follower1,5.0627,1.1921,78.5794,-1.6,5.2851,7.0627
78,veh2,Follower2,5.0316,0.9717,65.2931,-1.6,5.2863,7.0316
78,veh3,Follower3,5.0244,0.7312,52.0088,-1.6,5.2843,7.0244
78,veh4,Follower4,5.0482,1.5535,38.7237,-1.6,5.2851,7.0482
78,veh5,Follower5,4.9792,1.3479,25.4336,-1.6,5.2901,6.9792
78,veh6,Follower6,4.9204,0.1656,12.1482,-1.6,5.2854,6.9204
79,veh0,Leader,5.1571,0.9151,92.3802,-1.6,0.0,
79,veh1,Follower1,5.1592,0.9641,79.0953,-1.6,5.2849,7.1592
79,veh2,Follower2,5.158,1.2641,65.8089,-1.6,5.2864,7.158
79,veh3,Follower3,5.1228,0.9841,52.521,-1.6,5.2878,7.1228
79,veh4,Follower4,5.1182,0.6998,39.2355,-1.6,5.2855,7.1182
79,veh5,Follower5,5.1514,1.7222,25.9487,-1.6,5.2868,7.1514
79,veh6,Follower6,5.0708,1.5037,12.6553,-1.6,5.2935,7.0708
80,veh0,Leader,5.2206,0.6355,92.9023,-1.6,0.0,
80,veh1,Follower1,5.2503,0.9119,79.6203,-1.6,5.282,7.2503
80,veh2,Follower2,5.2562,0.9816,66.3345,-1.6,5.2858,7.2562
80,veh3,Follower3,5.2571,1.3436,53.0467,-1.6,5.2877,7.2571
80,veh4,Follower4,5.2173,0.991,39.7572,-1.6,5.2895,7.2173
80,veh5,Follower5,5.2163,0.6487,26.4704,-1.6,5.2869,7.2163
80,veh6,Follower6,5.2626,1.9182,13.1816,-1.6,5.2888,7.2626
81,veh0,Leader,5.2993,0.7868,93.4322,-1.6,0.0,
81,veh1,Follower1,5.3059,0.5555,80.1509,-1.6,5.2813,7.3059
81,veh2,Follower2,5.3461,0.8992,66.8691,-1.6,5.2818,7.3461
81,veh3,Follower3,5.3569,0.9973,53.5824,-1.6,5.2867,7.3569
81,veh4,Follower4,5.3604,1.431,40.2933,-1.6,5.2892,7.3604
81,veh5,Follower5,5.3156,0.9926,27.0019,-1.6,5.2913,7.3156
81,veh6,Follower6,5.3191,0.5651,13.7135,-1.6,5.2885,7.3191
82,veh0,Leader,5.3278,0.2847,93.965,-1.6,0.0,
82,veh1,Follower1,5.383,0.7712,80.6892,-1.6,5.2758,7.383
82,veh2,Follower2,5.3901,0.4402,67.4081,-1.6,5.2811,7.3901
82,veh3,Follower3,5.4442,0.8736,54.1269,-1.6,5.2813,7.4442
82,veh4,Follower4,5.4615,1.0105,40.8394,-1.6,5.2874,7.4615
82,veh5,Follower5,5.4682,1.5264,27.5487,-1.6,5.2907,7.4682
82,veh6,Follower6,5.4183,0.9915,14.2553,-1.6,5.2935,7.4183
83,veh0,Leader,5.3444,0.1667,94.4994,-1.6,0.0,
83,veh1,Follower1,5.3941,0.1111,81.2286,-1.6,5.2708,7.3941
83,veh2,Follower2,5.4661,0.7603,67.9547,-1.6,5.2739,7.4661
83,veh3,Follower3,5.4715,0.273,54.674,-1.6,5.2807,7.4715
83,veh4,Follower4,5.5445,0.8305,41.3939,-1.6,5.2801,7.5445
83,veh5,Follower5,5.5702,1.0202,28.1058,-1.6,5.2881,7.5702
83,veh6,Follower6,5.5812,1.629,14.8134,-1.6,5.2924,7.5812
84,veh0,Leader,5.375,0.3056,95.0369,-1.6,0.0,
84,veh1,Follower1,5.3979,0.0375,81.7684,-1.6,5.2685,7.3979
84,veh2,Follower2,5.4528,-0.1339,68.5,-1.6,5.2684,7.4528
84,veh3,Follower3,5.5482,0.7669,55.2288,-1.6,5.2712,7.5482
84,veh4,Follower4,5.5472,0.0271,41.9486,-1.6,5.2802,7.5472
84,veh5,Follower5,5.6465,0.7625,28.6704,-1.6,5.2782,7.6465
84,veh6,Follower6,5.6836,1.0244,15.3818,-1.6,5.2886,7.6836
85,veh0,Leader,5.4056,0.3056,95.5775,-1.6,0.0,
85,veh1,Follower1,5.4243,0.2638,82.3108,-1.6,5.2667,7.4243
85,veh2,Follower2,5.4441,-0.0868,69.0444,-1.6,5.2664,7.4441
85,veh3,Follower3,5.4989,-0.4935,55.7787,-1.6,5.2657,7.4989
85,veh4,Follower4,5.6288,0.8161,42.5115,-1.6,5.2672,7.6288
85,veh5,Follower5,5.6119,-0.3461,29.2316,-1.6,5.2799,7.6119
85,veh6,Follower6,5.7495,0.6584,15.9567,-1.6,5.2749,7.7495
86,veh0,Leader,5.4389,0.3333,96.1214,-1.6,0.0,
86,veh1,Follower1,5.4499,0.2566,82.8558,-1.6,5.2656,7.4499
86,veh2,Follower2,5.4679,0.2386,69.5912,-1.6,5.2646,7.4679
86,veh3,Follower3,5.4829,-0.1601,56.327,-1.6,5.2642,7.4829
86,veh4,Follower4,5.5236,-1.0524,43.0638,-1.6,5.2632,7.5236
86,veh5,Follower5,5.7078,0.9595,29.8024,-1.6,5.2614,7.7078
86,veh6,Follower6,5.6553,-0.9422,16.5222,-1.6,5.2801,7.6553
87,veh0,Leader,5.4694,0.3056,96.6683,-1.6,0.0,
87,veh1,Follower1,5.4804,0.3052,83.4039,-1.6,5.2645,7.4804
87,veh2,Follower2,5.4888,0.2087,70.1401,-1.6,5.2638,7.4888
87,veh3,Follower3,5.5058,0.229,56.8776,-1.6,5.2625,7.5058
87,veh4,Follower4,5.5164,-0.0718,43.6155,-1.6,5.2621,7.5164
87,veh5,Follower5,5.4832,-2.2456,30.3507,-1.6,5.2648,7.4832
87,veh6,Follower6,5.7861,1.3082,17.1009,-1.6,5.2499,7.7861
88,veh0,Leader,5.4848,0.154,97.2168,-1.6,0.0,
88,veh1,Follower1,5.508,0.2761,83.9547,-1.6,5.2621,7.508
88,veh2,Follower2,5.5172,0.2844,70.6918,-1.6,5.2629,7.5172
88,veh3,Follower3,5.522,0.1626,57.4298,-1.6,5.262,7.522
88,veh4,Follower4,5.5381,0.2166,44.1693,-1.6,5.2605,7.5381
88,veh5,Follower5,5.5551,0.7188,30.9062,-1.6,5.2631,7.5551
88,veh6,Follower6,5.1537,-6.3236,17.6162,-1.6,5.29,7.1537
89,veh0,Leader,5.4833,-0.0151,97.7651,-1.6,0.0,
89,veh1,Follower1,5.5168,0.088,84.5064,-1.6,5.2588,7.5168
89,veh2,Follower2,5.5424,0.2514,71.246,-1.6,5.2603,7.5424
89,veh3,Follower3,5.5493,0.2732,57.9847,-1.6,5.2613,7.5493
89,veh4,Follower4,5.5499,0.1183,44.7243,-1.6,5.2604,7.5499
89,veh5,Follower5,5.5728,0.1766,31.4635,-1.6,5.2608,7.5728
89,veh6,Follower6,5.6404,4.8668,18.1803,-1.6,5.2832,7.6404
90,veh0,Leader,5.5023,0.1897,98.3154,-1.6,0.0,
90,veh1,Follower1,5.5056,-0.1123,85.0569,-1.6,5.2585,7.5056
90,veh2,Follower2,5.5438,0.0141,71.8004,-1.6,5.2565,7.5438
90,veh3,Follower3,5.5726,0.2328,58.542,-1.6,5.2584,7.5726
90,veh4,Follower4,5.5772,0.2731,45.282,-1.6,5.26,7.5772
90,veh5,Follower5,5.5782,0.0544,32.0213,-1.6,5.2607,7.5782
90,veh6,Follower6,5.6579,0.1748,18.7461,-1.6,5.2753,7.6579
91,veh0,Leader,5.5472,0.4492,98.8701,-1.6,0.0,
91,veh1,Follower1,5.5249,0.1926,85.6094,-1.6,5.2607,7.5249
91,veh2,Follower2,5.5213,-0.2253,72.3525,-1.6,5.2569,7.5213
91,veh3,Follower3,5.5655,-0.0713,59.0985,-1.6,5.254,7.5655
91,veh4,Follower4,5.5993,0.2208,45.8419,-1.6,5.2566,7.5993
91,veh5,Follower5,5.6057,0.2743,32.5819,-1.6,5.26,7.6057
91,veh6,Follower6,5.6393,-0.186,19.31,-1.6,5.2719,7.6393
92,veh0,Leader,5.5778,0.3056,99.4279,-1.6,0.0,
92,veh1,Follower1,5.5754,0.5054,86.1669,-1.6,5.2609,7.5754
92,veh2,Follower2,5.5431,0.2185,72.9069,-1.6,5.2601,7.5431
92,veh3,Follower3,5.5295,-0.3595,59.6515,-1.6,5.2554,7.5295
92,veh4,Follower4,5.5818,-0.1744,46.4001,-1.6,5.2514,7.5818
92,veh5,Follower5,5.6261,0.2039,33.1445,-1.6,5.2556,7.6261
92,veh6,Follower6,5.6635,0.2424,19.8763,-1.6,5.2682,7.6635
93,veh0,Leader,5.5944,0.1667,99.9873,-1.6,0.0,
93,veh1,Follower1,5.6069,0.3147,86.7276,-1.6,5.2597,7.6069
93,veh2,Follower2,5.6019,0.5875,73.467,-1.6,5.2606,7.6019
93,veh3,Follower3,5.5573,0.2781,60.2072,-1.6,5.2598,7.5573
93,veh4,Follower4,5.5296,-0.5229,46.9531,-1.6,5.2542,7.5296
93,veh5,Follower5,5.5945,-0.3161,33.7039,-1.6,5.2491,7.5945
93,veh6,Follower6,5.6735,0.0995,20.4437,-1.6,5.2603,7.6735
94,veh0,Leader,5.5944,0.0,100.5468,-1.6,0.0,
94,veh1,Follower1,5.6202,0.1334,87.2897,-1.6,5.2571,7.6202
94,veh2,Follower2,5.635,0.3317,74.0305,-1.6,5.2591,7.635
94,veh3,Follower3,5.6275,0.7013,60.77,-1.6,5.2606,7.6275
94,veh4,Follower4,5.5683,0.3872,47.5099,-1.6,5.2601,7.5683
94,veh5,Follower5,5.5076,-0.869,34.2547,-1.6,5.2552,7.5076
94,veh6,Follower6,5.6142,-0.593,21.0051,-1.6,5.2496,7.6142
95,veh0,Leader,5.5919,-0.025,101.106,-1.6,0.0,
95,veh1,Follower1,5.6127,-0.0748,87.8509,-1.6,5.255,7.6127
95,veh2,Follower2,5.6444,0.0934,74.595,-1.6,5.2559,7.6444
95,veh3,Follower3,5.6631,0.3566,61.3363,-1.6,5.2587,7.6631
95,veh4,Follower4,5.6536,0.8528,48.0752,-1.6,5.261,7.6536
95,veh5,Follower5,5.5817,0.7415,34.8129,-1.6,5.2624,7.5817
95,veh6,Follower6,5.463,-1.5115,21.5514,-1.6,5.2615,7.463
96,veh0,Leader,5.5472,-0.4472,101.6607,-1.6,0.0,
96,veh1,Follower1,5.6049,-0.0783,88.4114,-1.6,5.2493,7.6049
96,veh2,Follower2,5.6275,-0.1692,75.1577,-1.6,5.2537,7.6275
96,veh3,Follower3,5.6673,0.0417,61.903,-1.6,5.2547,7.6673
96,veh4,Follower4,5.6924,0.3888,48.6445,-1.6,5.2585,7.6924
96,veh5,Follower5,5.6854,1.0368,35.3814,-1.6,5.2631,7.6854
96,veh6,Follower6,5.6105,1.4745,22.1124,-1.6,5.269,7.6105
97,veh0,Leader,5.5655,0.1827,102.2172,-1.6,0.0,
97,veh1,Follower1,5.5295,-0.7545,88.9644,-1.6,5.2529,7.5295
97,veh2,Follower2,5.6141,-0.1331,75.7191,-1.6,5.2452,7.6141
97,veh3,Follower3,5.6381,-0.2921,62.4668,-1.6,5.2523,7.6381
97,veh4,Follower4,5.6895,-0.0296,49.2134,-1.6,5.2534,7.6895
97,veh5,Follower5,5.7272,0.4182,35.9541,-1.6,5.2593,7.7272
97,veh6,Follower6,5.734,1.2357,22.6859,-1.6,5.2683,7.734
98,veh0,Leader,5.5778,0.1228,102.775,-1.6,0.0,
98,veh1,Follower1,5.573,0.4354,89.5217,-1.6,5.2533,7.573
98,veh2,Follower2,5.4678,-1.4632,76.2659,-1.6,5.2557,7.4678
98,veh3,Follower3,5.6196,-0.1848,63.0288,-1.6,5.2371,7.6196
98,veh4,Follower4,5.6438,-0.4571,49.7778,-1.6,5.251,7.6438
98,veh5,Follower5,5.7128,-0.1438,36.5254,-1.6,5.2524,7.7128
98,veh6,Follower6,5.776,0.4199,23.2635,-1.6,5.262,7.776
99,veh0,Leader,5.5778,0.0,103.3328,-1.6,0.0,
99,veh1,Follower1,5.5867,0.1368,90.0803,-1.6,5.2525,7.5867
99,veh2,Follower2,5.5875,1.1964,76.8247,-1.6,5.2557,7.5875
99,veh3,Follower3,5.291,-3.2865,63.5579,-1.6,5.2668,7.291
99,veh4,Follower4,5.6215,-0.2229,50.34,-1.6,5.2179,7.6215
99,veh5,Follower5,5.6438,-0.69,37.0898,-1.6,5.2502,7.6438
99,veh6,Follower6,5.7401,-0.3591,23.8375,-1.6,5.2523,7.7401
100,veh0,Leader,5.5472,-0.3056,103.8875,-1.6,0.0,
100,veh1,Follower1,5.5842,-0.0243,90.6387,-1.6,5.2488,7.5842
100,veh2,Follower2,5.6017,0.1427,77.3848,-1.6,5.2539,7.6017
100,veh3,Follower3,5.6256,3.3463,64.1204,-1.6,5.2644,7.6256
100,veh4,Follower4,4.6939,-9.2755,50.8094,-1.6,5.3111,6.6939
100,veh5,Follower5,5.6209,-0.2294,37.6519,-1.6,5.1575,7.6209
100,veh6,Follower6,5.6264,-1.1369,24.4001,-1.6,5.2518,7.6264
101,veh0,Leader,5.5306,-0.1667,104.4406,-1.6,0.0,
101,veh1,Follower1,5.5329,-0.5132,91.192,-1.6,5.2485,7.5329
101,veh2,Follower2,5.5943,-0.0742,77.9443,-1.6,5.2478,7.5943
101,veh3,Follower3,5.6398,0.1422,64.6844,-1.6,5.2599,7.6398
101,veh4,Follower4,5.7126,10.1871,51.3806,-1.6,5.3038,7.7126
